"cod_municipio","municipio","estado","valor"
5106315,Novo Santo Antônio,MT,845
5106372,Pedra Preta,MT,25500
5106422,Peixoto de Azevedo,MT,15000
5106455,Planalto da Serra,MT,4409
5106505,Poconé,MT,390
5106653,Pontal do Araguaia,MT,250
5106752,Pontes e Lacerda,MT,13000
5106778,Porto Alegre do Norte,MT,28000
5106802,Porto dos Gaúchos,MT,120000
5106828,Porto Esperidião,MT,400
5106851,Porto Estrela,MT,450
5107008,Poxoréu,MT,30000
5107040,Primavera do Leste,MT,150000
5107065,Querência,MT,240000
5107107,São José dos Quatro Marcos,MT,400
5107156,Reserva do Cabaçal,MT,10
5107180,Ribeirão Cascalheira,MT,28000
5107198,Ribeirãozinho,MT,15100
5107206,Rio Branco,MT,300
5107248,Santa Carmem,MT,89000
5107263,Santo Afonso,MT,7900
5107297,São José do Povo,MT,100
5107305,São José do Rio Claro,MT,63000
5107354,São José do Xingu,MT,60000
5107404,São Pedro da Cipa,MT,1430
5107578,Rondolândia,MT,40
5107602,Rondonópolis,MT,30000
5107701,Rosário Oeste,MT,7086
5107743,Santa Cruz do Xingu,MT,18000
5107750,Salto do Céu,MT,860
5107768,Santa Rita do Trivelato,MT,95000
5107776,Santa Terezinha,MT,12000
5107792,Santo Antônio do Leste,MT,70000
5107800,Santo Antônio do Leverger,MT,11000
5107859,São Félix do Araguaia,MT,104920
5107875,Sapezal,MT,171887
5107883,Serra Nova Dourada,MT,300
5107909,Sinop,MT,119000
5107925,Sorriso,MT,544000
5107941,Tabaporã,MT,121000
5107958,Tangará da Serra,MT,67645
5108006,Tapurah,MT,100000
5108055,Terra Nova do Norte,MT,18000
5108105,Tesouro,MT,12300
5108204,Torixoréu,MT,3050
5108303,União do Sul,MT,34000
5108352,Vale de São Domingos,MT,150
5108402,Várzea Grande,MT,50
5108501,Vera,MT,126000
5108600,Vila Rica,MT,25000
5108808,Nova Guarita,MT,5000
5108857,Nova Marilândia,MT,1323
5108907,Nova Maringá,MT,100000
5108956,Nova Monte Verde,MT,1835
5200050,Abadia de Goiás,GO,200
5200100,Abadiânia,GO,1300
5200134,Acreúna,GO,30200
5200159,Adelândia,GO,150
5200175,Água Fria de Goiás,GO,22000
5200209,Água Limpa,GO,77
5200258,Águas Lindas de Goiás,GO,360
5200308,Alexânia,GO,6000
5200506,Aloândia,GO,560
5200555,Alto Horizonte,GO,80
5200605,Alto Paraíso de Goiás,GO,5300
5200803,Alvorada do Norte,GO,850
5200829,Amaralina,GO,180
5200852,Americano do Brasil,GO,560
5200902,Amorinópolis,GO,5000
5201108,Anápolis,GO,1160
5201306,Anicuns,GO,2200
5201405,Aparecida de Goiânia,GO,80
5201454,Aparecida do Rio Doce,GO,500
5201504,Aporé,GO,3000
5201603,Araçu,GO,250
5201801,Aragoiânia,GO,200
5202155,Araguapaz,GO,200
5202502,Aruanã,GO,300
5202809,Avelinópolis,GO,900
5203104,Baliza,GO,1300
5203203,Barro Alto,GO,800
5203302,Bela Vista de Goiás,GO,10100
5203500,Bom Jesus de Goiás,GO,31150
5203559,Bonfinópolis,GO,180
5203575,Bonópolis,GO,562
5203609,Brazabrantes,GO,140
5203807,Britânia,GO,150
5203906,Buriti Alegre,GO,5650
5203939,Buriti de Goiás,GO,160
5203962,Buritinópolis,GO,7
5204003,Cabeceiras,GO,18000
5204250,Cachoeira Dourada,GO,2800
5204300,Caçu,GO,750
5204409,Caiapônia,GO,34000
5204508,Caldas Novas,GO,12000
5204557,Caldazinha,GO,250
5204607,Campestre de Goiás,GO,600
5204656,Campinaçu,GO,226
5204706,Campinorte,GO,1000
5204805,Campo Alegre de Goiás,GO,15000
5204854,Campo Limpo de Goiás,GO,600
5204953,Campos Verdes,GO,50
5205000,Carmo do Rio Verde,GO,570
5205059,Castelândia,GO,1800
5205109,Catalão,GO,19800
5205208,Caturaí,GO,550
5205406,Ceres,GO,700
5205455,Cezarina,GO,1800
5205471,Chapadão do Céu,GO,70000
5205497,Cidade Ocidental,GO,4200
5205513,Cocalzinho de Goiás,GO,8500
5205521,Colinas do Sul,GO,60
5205703,Córrego do Ouro,GO,90
5205802,Corumbá de Goiás,GO,1450
5205901,Corumbaíba,GO,2250
5206206,Cristalina,GO,85000
5206305,Cristianópolis,GO,720
5206404,Crixás,GO,500
5206503,Cromínia,GO,425
5206602,Cumari,GO,500
5206800,Damolândia,GO,90
5206909,Davinópolis,GO,690
5207105,Diorama,GO,2000
5207253,Doverlândia,GO,10000
5207352,Edealina,GO,4000
5207402,Edéia,GO,8700
5207501,Estrela do Norte,GO,221
5207535,Faina,GO,100
5207808,Firminópolis,GO,6000
5207907,Flores de Goiás,GO,4700
5208004,Formosa,GO,12500
5208103,Formoso,GO,176
5208152,Gameleira de Goiás,GO,11200
5208400,Goianápolis,GO,1610
5208509,Goiandira,GO,1800
5208608,Goianésia,GO,1600
5208707,Goiânia,GO,200
5208806,Goianira,GO,150
5209101,Goiatuba,GO,27400
5209150,Gouvelândia,GO,250
5209200,Guapó,GO,800
5209291,Guaraíta,GO,250
5209606,Heitoraí,GO,600
5209705,Hidrolândia,GO,1000
5209804,Hidrolina,GO,200
5209937,Inaciolândia,GO,3300
5209952,Indiara,GO,10500
5210000,Inhumas,GO,2750
5210109,Ipameri,GO,25000
5210158,Ipiranga de Goiás,GO,430
5210208,Iporá,GO,4000
5210406,Itaberaí,GO,21300
5210562,Itaguari,GO,350
5210604,Itaguaru,GO,180
5210802,Itajá,GO,10
5210901,Itapaci,GO,1190
5211008,Itapirapuã,GO,300
5211206,Itapuranga,GO,300
5211305,Itarumã,GO,1050
5211404,Itauçu,GO,700
5211503,Itumbiara,GO,12950
5211701,Jandaia,GO,2400
5211800,Jaraguá,GO,2000
5211909,Jataí,GO,220000
5212055,Jesúpolis,GO,260
5212105,Joviânia,GO,9150
5212204,Jussara,GO,500
5212253,Lagoa Santa,GO,10
5212303,Leopoldo de Bulhões,GO,3750
5212501,Luziânia,GO,18000
5212600,Mairipotaba,GO,205
5212808,Mara Rosa,GO,700
5212907,Marzagão,GO,350
5212956,Matrinchã,GO,600
5213004,Maurilândia,GO,4300
5213053,Mimoso de Goiás,GO,15800
5213087,Minaçu,GO,276
5218003,Porangatu,GO,708
5218052,Porteirão,GO,7170
5218102,Portelândia,GO,15000
5218300,Posse,GO,113
5218391,Professor Jamil,GO,303
5218508,Quirinópolis,GO,9200
5218607,Rialma,GO,420
5218706,Rianápolis,GO,150
5218789,Rio Quente,GO,25
5218805,Rio Verde,GO,342500
5218904,Rubiataba,GO,270
5219001,Sanclerlândia,GO,270
5219100,Santa Bárbara de Goiás,GO,130
5219209,Santa Cruz de Goiás,GO,11800
5219258,Santa Fé de Goiás,GO,650
5219308,Santa Helena de Goiás,GO,50200
5219357,Santa Isabel,GO,600
5219407,Santa Rita do Araguaia,GO,4000
5219456,Santa Rita do Novo Destino,GO,500
5219506,Santa Rosa de Goiás,GO,2150
5219605,Santa Tereza de Goiás,GO,140
5219704,Santa Terezinha de Goiás,GO,250
5219712,Santo Antônio da Barra,GO,5200
5219738,Santo Antônio de Goiás,GO,145
5219753,Santo Antônio do Descoberto,GO,800
5219902,São Francisco de Goiás,GO,50
5220009,São João d'Aliança,GO,17000
5220058,São João da Paraúna,GO,6000
5220157,São Luiz do Norte,GO,180
5220207,São Miguel do Araguaia,GO,214
5220264,São Miguel do Passa Quatro,GO,7600
5220280,São Patrício,GO,400
5220405,São Simão,GO,50
5220454,Senador Canedo,GO,700
5220504,Serranópolis,GO,25000
5220603,Silvânia,GO,37800
5220702,Sítio d'Abadia,GO,1230
5221007,Taquaral de Goiás,GO,100
5221197,Terezópolis de Goiás,GO,620
5221304,Três Ranchos,GO,450
5221403,Trindade,GO,800
5221452,Trombas,GO,25
5221502,Turvânia,GO,2000
5221551,Turvelândia,GO,8000
5221577,Uirapuru,GO,100
5221601,Uruaçu,GO,4300
5221700,Uruana,GO,1500
5221809,Urutaí,GO,3650
5221908,Varjão,GO,850
5222005,Vianópolis,GO,17000
5222054,Vicentinópolis,GO,6850
5222203,Vila Boa,GO,1400
5222302,Vila Propício,GO,1000
5300108,Brasília,DF,60000
